hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068514,15.625241782068514,0.0,18.7503236717592,18.7503236717592,0.0,12.500217712144039,12.500217712144039,0.0,16.250349249231203,16.250349249231203,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447017,14.375428037447017,0.0
7,46.87517293313687,18.635522004311284,0.6024436191999928,56.25022149623055,22.97894444309118,0.5914869901041842,37.5001485947879,15.508612659860908,0.5864385828232769,48.75022589866941,20.165771793806115,0.5863449971347832,33.75012402307615,13.785691203268463,0.5915365306950393,43.12526281682057,17.805998628008556,0.587109710768267
8,85.41699496378241,37.82535167530075,0.5571682473546645,102.50042154259154,46.58638000324753,0.5455005228473552,68.3336153188005,31.443830366826553,0.5398482040503211,88.83371824268384,40.904241848772365,0.539541386414647,61.50023546265922,27.998141080215603,0.5447473456490814,78.58368112463154,36.18439323489893,0.5395430177366429
9,109.37601257205662,44.01310545970714,0.5975981111381544,131.25131010262407,54.442043805934254,0.5852075271225542,87.50087667569719,36.844193096348434,0.5789276350572797,113.75120208324552,47.97313196397448,0.5782625208921728,78.75072622005658,32.77374205437029,0.5838292546288799,100.62608213988128,42.4052985152669,0.5785852424402838
10,122.91832311993073,50.32900308822464,0.5905491400668181,147.50215457423332,62.29183459624299,0.5776885538437052,98.33477535065154,42.16450938434516,0.5712145724492419,127.83531173995848,54.90505176767632,0.5705015558850606,88.5011880119973,37.55573163771877,0.5756470627693344,113.08509731642854,48.5996561180782,0.5702380002118955
11,125.00095719050634,70.05259282889487,0.4395834710657496,150.00123558650643,85.95910978985285,0.42694390166762974,100.00082611012749,57.937259322707945,0.4206321041243239,130.0010987949759,75.39444197382997,0.4200475304177191,90.00068648819114,51.73429268447008,0.42517883087229025,115.00090910712869,66.6975086216897,0.420026029004474
12,114.58396809205522,73.54154459544273,0.35818636169526175,137.50081210733967,89.92646762132209,0.3459931032824445,91.66721009252178,60.51577153698184,0.3398317727284852,119.16742118569732,78.73359940365359,0.33930252225623536,82.50045523221813,54.083751063017004,0.34444291975607916,105.41738693195731,69.63334170467456,0.33945084230804373
13,91.66698477163297,67.3630841624822,0.26513246161827353,110.00040493678473,82.14172585697844,0.25325969839449686,73.3336047782177,55.19737690193787,0.24731119288103734,95.33373764009752,71.7950230759648,0.2469084199839832,66.00022812948723,49.35847402325095,0.25214683735860766,84.33378977629002,63.46591125042305,0.2474436421575269
14,62.50020217129084,51.332631682621496,0.17868046986442085,75.00025995208574,62.420540441647496,0.167728923208018,50.000174461375934,41.88288298280136,0.1623451727140094,65.00026930678267,54.45827267586073,0.1621837737821544,45.0001449855624,37.474862866785216,0.16722787197433514,57.50032243779496,48.143179939319964,0.16273181805262743
15,28.12494778589599,28.12494778589599,0.0,33.749932675765606,33.749932675765606,0.0,22.499954847528368,22.499954847528368,0.0,29.249932370857778,29.249932370857778,0.0,20.24996255747171,20.24996255747171,0.0,25.874924511359197,25.874924511359197,0.0
16,3.1250322945970255,3.1250322945970255,0.0,3.7500421409597378,3.7500421409597378,0.0,2.5000282767912827,2.5000282767912827,0.0,3.2500425487404208,3.2500425487404208,0.0,2.2500231591710587,2.2500231591710587,0.0,2.875047132931897,2.875047132931897,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
