hora,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,18.7503236717592,18.7503236717592,0.0,15.625241782068512,15.625241782068512,0.0,12.50021771214404,12.50021771214404,0.0,16.250349249231206,16.250349249231206,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447021,14.375428037447021,0.0
7,56.250221496230566,56.250221496230566,0.0,46.87517293313687,46.87517293313687,0.0,37.500148594787916,37.500148594787916,0.0,48.75022589866943,48.75022589866943,0.0,33.750124023076154,33.750124023076154,0.0,43.12526281682057,43.12526281682057,0.0
8,102.50011899733991,102.50011899733991,0.0,85.41675801957149,85.41675801957149,0.0,68.33341278394451,68.33341278394451,0.0,88.8334319571245,88.8334319571245,0.0,61.50006552515924,61.50006552515924,0.0,78.58339427209944,78.58339427209944,0.0
9,131.25044068317354,131.25044068317354,0.0,109.37533810329293,109.37533810329293,0.0,87.50029496502927,87.50029496502927,0.0,113.75040483084011,113.75040483084011,0.0,78.75024249617665,78.75024249617665,0.0,100.62535837628117,100.62535837628117,0.0
10,147.49384694110822,147.49384694110822,0.0,122.91199701232544,122.91199701232544,0.0,98.32921327416945,98.32921327416945,0.0,127.82765988053498,127.82765988053498,0.0,88.49665068750414,88.49665068750414,0.0,113.0782898116273,113.0782898116273,0.0
11,149.99928969423297,149.99928969423297,0.0,124.99944059487615,124.99944059487615,0.0,99.99952487183015,99.99952487183015,0.0,129.99934393999098,129.99934393999098,0.0,89.99959881786361,89.99959881786361,0.0,114.99937684860123,114.99937684860123,0.0
12,137.4996692682141,137.4996692682141,0.0,114.58307365948403,114.58307365948403,0.0,91.66644532801838,91.66644532801838,0.0,119.16635629460146,119.16635629460146,0.0,82.49981376675295,82.49981376675295,0.0,105.4163601511645,105.4163601511645,0.0
13,110.00293965563154,110.00293965563154,0.0,91.66888423347135,91.66888423347135,0.0,73.33528848088635,73.33528848088635,0.0,95.3353146041538,95.3353146041538,0.0,66.00159063644611,66.00159063644611,0.0,84.3332676584032,84.3332676584032,0.0
14,75.00282472558312,75.00282472558312,0.0,62.50217662883185,62.50217662883185,0.0,50.001889982258724,50.001889982258724,0.0,65.00256303814344,65.00256303814344,0.0,45.00156123944778,45.00156123944778,0.0,57.50225352649085,57.50225352649085,0.0
15,33.74992383816801,33.74992383816801,0.0,28.12494097548719,28.12494097548719,0.0,22.499948917863087,22.499948917863087,0.0,29.24992340685528,29.24992340685528,0.0,20.249957673685103,20.249957673685103,0.0,25.874914387069758,25.874914387069758,0.0
16,3.750042140727082,3.750042140727082,0.0,3.1250322944151616,3.1250322944151616,0.0,2.5000282766353865,2.5000282766353865,0.0,3.250042548512775,3.250042548512775,0.0,2.2500231590406465,2.2500231590406465,0.0,2.8750471326896667,2.8750471326896667,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
