hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068512,15.625241782068512,0.0,18.7503236717592,18.7503236717592,0.0,12.50021771214404,12.50021771214404,0.0,16.250349249231206,16.250349249231206,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447021,14.375428037447021,0.0
7,46.87517293313687,17.95990522702177,0.616856738188081,56.250221496230566,22.325349647801854,0.6031064232030267,37.500148594787916,15.329357284119533,0.5912187227672568,48.75022589866943,20.38907348704166,0.5817644885661368,33.750124023076154,14.337130727055007,0.5751976539949822,43.12526281682057,18.464790783937545,0.5718334863377708
8,85.41699496303386,36.37219175132418,0.5741808040612808,102.50042152916117,45.18291223159694,0.5591928547466275,68.3336153075874,31.06893393393,0.5453344896767494,88.83371812302948,41.41669629670878,0.5337727152484149,61.50023546212065,29.183115498870063,0.5254795568402255,78.58368076052253,37.62967689874664,0.5211513946770165
9,109.37601396938015,41.89894679197867,0.6169274096839772,131.25131194952317,52.395893167286765,0.6007971202277012,87.50087791134037,36.292618398346136,0.5852313115783806,113.75120372263726,48.70104735824328,0.5718633658611674,78.75072722231577,34.48556632179323,0.562092026079155,100.62608337206441,44.583621391775615,0.5569375891016806
10,122.9183263217439,47.80115945445145,0.6111144012487968,147.50215882491744,59.828001161185874,0.5943922994792751,98.33477819810552,41.50966637931428,0.5778739286601566,127.83531568797218,55.8040478510792,0.5634691399425586,88.5011903085763,39.57448272905111,0.5528366482434047,113.08510073018635,51.205230012609235,0.547197225598428
11,125.00095733728467,67.49521458343817,0.46004235541259786,150.00123569254907,83.46747963644623,0.44355464815344453,100.00082616374121,57.27431488464693,0.4272615083764862,130.00109804019218,76.30386214732798,0.4130520671800405,90.00068659344421,53.76962136079764,0.40256425063181667,115.00090634874903,69.34530532481571,0.3970019155006871
12,114.58396748694213,71.32264701396569,0.37755119174945734,137.50081121633704,87.78637290270196,0.36155734969360837,91.66720947667527,59.94560809352062,0.3460517129882418,119.1674194191075,79.52061468718739,0.3326982561157144,82.50045479818124,55.85928357738746,0.322921441231389,105.41738309748567,71.91997318706171,0.31775965082603896
13,91.66698348605668,65.76868433094889,0.2825258634826323,110.00040317421733,80.58259816655097,0.26743354371199896,73.3336035832353,54.75269511331314,0.2533750216926556,95.33373528677345,72.3021206773262,0.24158924816338656,66.00022720743557,50.614938488766775,0.233109568848129,84.33378595972803,65.04860837409893,0.22867660288536446
14,62.50020130985852,50.39421349475351,0.19369512360531924,75.0002587692756,61.53602652564564,0.17952241283881765,50.0001736628652,41.65190080964879,0.16696481116600678,65.00026789898666,54.80819978730955,0.15680031504029399,45.00014436772445,38.26560563918399,0.1496558756132602,57.50032045404198,49.10695390275715,0.14597064379487504
15,28.124947722375992,28.124947722375992,0.0,33.74993259182918,33.74993259182918,0.0,22.499954791138737,22.499954791138737,0.0,29.24993228328161,29.24993228328161,0.0,20.249962511919193,20.249962511919193,0.0,25.87492440903972,25.87492440903972,0.0
16,3.125032294595427,3.125032294595427,0.0,3.7500421409576665,3.7500421409576665,0.0,2.5000282767898927,2.5000282767898927,0.0,3.2500425487383513,3.2500425487383513,0.0,2.250023159169913,2.250023159169913,0.0,2.8750471329296348,2.8750471329296348,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
