hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068512,15.625241782068512,0.0,18.7503236717592,18.7503236717592,0.0,12.50021771214404,12.50021771214404,0.0,16.250349249231206,16.250349249231206,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447021,14.375428037447021,0.0
7,46.87517293313687,18.61656406956319,0.602848037542058,56.250221496230566,22.921835003297264,0.592502246903585,37.500148594787916,15.481335540840464,0.5871659512264399,48.75022589866943,20.13155181869795,0.5870469196895914,33.750124023076154,13.764232247532373,0.5921723328190822,43.12526281682057,17.815542567425307,0.5868883730660004
8,85.4169951835115,37.76369215885461,0.5578900824506678,102.50042182299924,46.50469541301432,0.5462974088245542,68.33361550646671,31.40982521315692,0.5403458040053035,88.83371850555443,40.87413459822218,0.5398802600781691,61.500235620248716,27.97946767135111,0.545050946702838,78.58368138197022,36.21947713094316,0.5390965020494826
9,109.37601310477916,43.856617468068166,0.5990288168023001,131.25131079088757,54.29578728986202,0.5863218189256968,87.50087713617727,36.760411438825486,0.5798850968194208,113.75120271145519,47.88275526563715,0.5790569900714881,78.75072660212736,32.74787341046579,0.5841577127098435,100.626082698693,42.51932947956681,0.5774519620584213
10,122.91832475882173,49.81466359013748,0.5947335057078902,147.50215670576648,61.98654767417915,0.5797582249066333,98.3347767771465,42.016188533530574,0.572722856167614,127.83531369216502,54.86104364816663,0.5708457569044817,88.50118918741761,37.60380654335678,0.5751038133614726,113.08509904362478,49.093968221843966,0.565866759304935
11,125.0009588198078,69.85159580180263,0.4411914046041977,150.0012376609512,85.86688084992784,0.4275587218279514,100.00082749421337,57.9324512057422,0.42068014949224825,130.0011005141151,75.44763182715135,0.4196383275206916,90.00068765669332,51.76426067860686,0.4248458242952527,115.00091023673185,66.97571567590175,0.4176067539910465
12,114.58396778268275,73.4152949321095,0.35928813683585503,137.50081169881727,89.88317696278808,0.34630790458177124,91.66720981718298,60.52871081789948,0.33969057883588544,119.16742071272463,78.7841322156012,0.3388784177239728,82.50045501033618,54.10667388983591,0.34416503400946674,105.41738626804593,69.84755106613532,0.3374187309590442
13,91.6669843700342,67.30899929013151,0.2657224424441235,110.00040441486041,82.06444894084987,0.25396217556205974,73.33360442743492,55.15417587309388,0.24790025721029488,95.33373708087285,71.74546063071513,0.2474282509057384,66.00022784146515,49.32287558850596,0.25268617132912674,84.33378907349129,63.52884652165234,0.2466972893240328
14,62.500202384307045,51.34325755776753,0.17851042812954396,75.00026022049671,62.4245174479868,0.1676758650838059,50.00017464108202,41.896386337696924,0.16207507442450148,65.000269565776,54.47897035441216,0.1618653067961249,45.00014513832716,37.480902426660364,0.16709363140731331,57.50032271332255,48.208838644062105,0.1615898667333971
15,28.12494777047005,28.12494777047005,0.0,33.74993265576542,33.74993265576542,0.0,22.499954834109623,22.499954834109623,0.0,29.24993235059052,29.24993235059052,0.0,20.24996254640969,20.24996254640969,0.0,25.874924488489178,25.874924488489178,0.0
16,3.1250322945966147,3.1250322945966147,0.0,3.7500421409592146,3.7500421409592146,0.0,2.500028276790932,2.500028276790932,0.0,3.250042548739909,3.250042548739909,0.0,2.2500231591707642,2.2500231591707642,0.0,2.8750471329313547,2.8750471329313547,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
