hora,800,802,806,808,810,812,812r,814,816,818,820,822,824,826,828,830,832,834,836,838,840,842,844,846,848,850,852,852r,854,856,858,860,862,864
0,1.0505970659065016,1.050442119906652,1.0503505197609486,1.0488218033342502,1.048188167327346,1.046768318932286,1.0468168682522103,1.045077718201484,1.0450262948633384,1.0270438965782038,1.0165401660583828,1.0151808172132315,1.0435191673339028,1.042826580743608,1.043388151795147,1.0402417834114017,1.0350545283587615,1.034108274112103,1.0338727280172753,1.032186435863737,1.0338604838046281,1.0341183743737599,1.0341672767754213,1.0345427033559205,1.0345999499540972,1.0450761113146871,1.035010643808261,1.0350559353200477,1.040169708668016,1.0394169629504513,1.0346026047163692,1.0339366785608923,1.0338746510351777,1.0150180219728144
1,1.0505970903489994,1.0504421506908703,1.0503505548047232,1.048821918763143,1.0481887656268083,1.0467685320006868,1.046817083288685,1.0450780124079326,1.0450265903941263,1.0270463856582657,1.0165438223664736,1.015184644370305,1.043519497117978,1.042828430103731,1.0433884847070511,1.0402421909746427,1.0350550780786294,1.034108860544601,1.0338733197815824,1.032189922205573,1.0338610758590168,1.0341189610112311,1.034167864370519,1.0345432938219983,1.034600541074101,1.0450764055625157,1.0350111915839495,1.0350564850023793,1.040170118128748,1.039419318304974,1.0346031727925793,1.0339372687538988,1.0338752424976245,1.0150213282495861
2,1.0505949800956955,1.0504383100910248,1.050345583966259,1.0487964355845671,1.0481610847013683,1.046718833165436,1.0467671523330875,1.0450088710589713,1.0449571701348623,1.0269338663940255,1.0164042416847618,1.0150416029181226,1.0434413812534846,1.0427466466626951,1.0433096369965242,1.0401456464219774,1.0349271785104095,1.0339733025742324,1.0337371900450572,1.0320469811052846,1.0337249167719995,1.0339832860933893,1.0340316262835123,1.0344068104184383,1.0344640288515496,1.0450072554978003,1.0348835181641336,1.034928593771547,1.0400731417165847,1.0393179803949264,1.034471726375553,1.0338012965479217,1.0337391175893764,1.0148465787640022
3,1.0505949776249717,1.0504383060552551,1.0503455788797513,1.0487964107338041,1.0481610455769017,1.0467187847526875,1.0467671036474273,1.0450088033759113,1.0449571021647746,1.0269335105497803,1.0164037155097423,1.0150410518383493,1.043441305274198,1.0427465260793138,1.043309560339792,1.0401455535283302,1.0349270553472671,1.0339731711549918,1.0337370573641995,1.0320467251423198,1.033724784039685,1.0339831546065352,1.0340314944752098,1.0344066778563592,1.0344638961882748,1.0450071878057714,1.0348833952725298,1.0349284706164439,1.0400730484100202,1.039317818134925,1.034471599246043,1.0338011642673501,1.0337389849325707,1.0148461120541252
4,1.0505970879234294,1.0504421467150182,1.050350549788068,1.0488218941722662,1.0481887274826542,1.0467684840837501,1.0468170351029988,1.0450779454204802,1.045026523122921,1.027046038530406,1.0165433092296856,1.0151841069620595,1.0435194219130084,1.0428283125410232,1.0433884088314556,1.0402420990252506,1.035054956170032,1.034108730460261,1.0338731884488888,1.0321896726420356,1.033860944475358,1.0341188308596168,1.0341677338989868,1.0345431626032864,1.0346004097557613,1.045076338566197,1.0350110699427402,1.035056363101739,1.040170025770581,1.0394191601065483,1.0346030469581113,1.0339371378169668,1.0338751111883626,1.0150208727970913
5,1.05063939179868,1.0505191271120267,1.050450181606908,1.0493326450299656,1.0487434422722193,1.0477645749701026,1.0478177792797176,1.0464818477943914,1.046437942275659,1.0293049311342473,1.019345671359533,1.018055989025791,1.0450850714048536,1.0444673155266972,1.044968726726859,1.0421771197491476,1.0376184354041749,1.03682570313135,1.0366016171094037,1.0350547862018984,1.0365899611414866,1.0368381473842727,1.036898337455447,1.0372786762589228,1.0373365005320885,1.0464804756969757,1.0375700156973051,1.037619675226547,1.042113702357605,1.0414501932249023,1.0372376135633508,1.0366624104034088,1.0366034430532773,1.0185289800943622
6,1.0506384889471005,1.050565999119799,1.0505296461306293,1.0500238056668902,1.049254981517981,1.0491448090390414,1.0491997985652421,1.048379398230184,1.0483407437819094,1.0305380805349544,1.0200653434271807,1.0187109141171582,1.0471579048369506,1.0460482760069898,1.0470455387298745,1.0442222095150686,1.0393165620198634,1.0383735290600862,1.0381381200583863,1.0360105581449393,1.0381258761156464,1.0383837290185298,1.0384331104698474,1.0388106782203943,1.0388682235972242,1.0483782454548018,1.039271287679853,1.0393178945210426,1.0441540612518267,1.0429636010134107,1.0388661668835903,1.03820200255158,1.0381400358101802,1.0194983905400616
7,1.050690596311843,1.0506707730482774,1.0506691246115187,1.0507974957944095,1.0500836449898656,1.0506662789612824,1.0507273629959935,1.0504973621222378,1.0504671308839428,1.0335724506189463,1.0236487560105545,1.0223647170292658,1.049534016263107,1.0484424389516773,1.0494407801879178,1.047050485931782,1.0428431584098576,1.0420546906602517,1.041830763534454,1.039777088053759,1.0418191080366217,1.0420672648423173,1.0421280794310588,1.0425110184748976,1.0425692060342984,1.0504964855599894,1.0427930102245913,1.042844305325783,1.0469919676952848,1.045828123614139,1.0424643504237316,1.0418914770903291,1.0418325811339417,1.0240181368584682
8,1.050614767088081,1.0505948879753717,1.0505949553216405,1.05078074620954,1.0497272871111143,1.0506713186772068,1.0507265412778675,1.050499038284083,1.0504681100230773,1.0312121690429854,1.019698904639704,1.0182127902185591,1.049423485200918,1.0475571757734097,1.0493099968011592,1.0462675399651897,1.0405336989425304,1.0392881071028048,1.0390300047456775,1.0359844914631247,1.0390165852152133,1.0392937571811327,1.0393212268485932,1.0396921747998942,1.039749011208144,1.0504982101571243,1.0404953899544926,1.0405352522881983,1.0461880571905355,1.0441824391438177,1.0399432387029894,1.0391000948712246,1.0390321030824334,1.0191736370390008
