hora,800,802,806,808,810,812,812r,814,816,818,820,822,824,826,828,830,832,834,836,838,840,842,844,846,848,850,852,852r,854,856,858,860,862,864
0,1.0505970659065018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0505970903489996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.050594980095696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.0505949776249721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.0505970879234297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.0506393917986803,1.050519127112027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.0506384889471005,1.050565999119799,1.0505296461306295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0507417725108987,1.0508236815384422,1.0508901999264886,1.0522813105627793,1.0513999448581208,1.0536015607059739,1.0536706697618115,1.0545775605182972,1.0545622200330411,,,,1.054194904307846,1.0525731984677913,1.0541340768289105,1.0523044247955378,,,,,,,,,,1.0545772454054587,,,1.0522526954495388,1.0505182997883356,,,,
8,1.0506959899657535,1.050837782477049,1.050946187876053,1.0531400922706333,1.0518738542750858,1.0553493393409823,1.0554173557596744,1.0570087017705487,1.0570014127896947,,,,1.0568973083076225,1.054244162320128,1.0568375979879672,1.0547238374567898,,,,,,,,,,1.0570087726309085,,,1.0546555402260664,1.051800370265629,,,,
9,1.0507022941543436,1.0509094886228154,1.0510623119337987,1.0540891199833848,1.0526265455464896,1.057247312104083,1.0573185158034653,1.059651522393201,1.0596538556437418,,,,1.059857268630359,1.0566455207145045,1.0598104975163192,1.0578183675405792,1.052666498799646,1.051274249632687,1.0510050223861094,,1.050991004917051,1.0512778170758676,1.0512952532443804,1.0516686281866954,1.0517259266696275,1.0596519767120893,1.052627105249355,1.0526678990480045,1.0577471136883114,1.0542938716029835,1.0520082900253276,1.0510780457810414,1.0510071901171145,
10,1.0506874646477333,1.0509164992627613,1.0510845491595213,1.0544031746078673,1.0528132947868258,1.0578874932754099,1.0579584827313058,1.0605445611652724,1.0605499225652424,,,,1.0608520426612322,1.057297102267612,1.0608062530791245,1.0587295059051085,1.0531810597523592,1.051635954517061,1.051355321311411,,1.051340711189334,1.0516372155180624,1.0516435439627556,1.0520135587210264,1.0520704991962566,1.0605451569836264,1.0531451056964545,1.053182565763507,1.0586528294831898,1.0548282589628097,1.0524521039303885,1.0514314579959256,1.0513575795910801,
11,1.0505682515304822,1.0507049067777778,1.0508128137651704,1.0530436156448273,1.051315141301518,1.0552422120634062,1.0553002588241873,1.0568658840130682,1.0568562976873508,,,,1.056693513531216,1.0528705802448541,1.0566071786762161,1.0535284109917369,,,,,,,,,,1.0568660217182304,,,1.053426597250647,,,,,
12,1.0505272046798877,1.050603965942019,1.0506720265521834,1.0521681119964152,,1.0535139301497338,1.0535663432964482,1.054459807468582,1.0544409500289282,,,,1.0539859765361443,,1.0538805926398807,,,,,,,,,,,1.054459620001937,,,,,,,,
13,1.0505214077646376,1.050537028721774,1.0505635260811574,1.0512794244471169,,1.0517277064707082,1.0517771910009028,1.0519688606630295,1.0519409164420677,,,,1.0511953348213878,,1.0510779229158833,,,,,,,,,,,1.0519683096731776,,,,,,,,
14,1.0505661642920345,1.0505466362601246,1.0505481109970833,1.0507775933440402,,1.0506944717530542,1.0507459674030661,1.0505304530311512,,,,,,,,,,,,,,,,,,1.0505296612749708,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
