hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068514,15.625241782068514,0.0,18.7503236717592,18.7503236717592,0.0,12.500217712144039,12.500217712144039,0.0,16.250349249231203,16.250349249231203,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447017,14.375428037447017,0.0
7,46.87517293313687,18.624361126929053,0.6026817163783954,56.25022149623055,22.95326612153359,0.5919434910810208,37.5001485947879,15.499686590940197,0.5866766096215836,48.75022589866941,20.153453885143342,0.5865976700950193,33.75012402307615,13.779256783091927,0.5917271787988869,43.12526281682057,17.801484747022187,0.5872143785725856
8,85.41699506629742,37.81020120762321,0.5573456144934134,102.50042167352632,46.54939273116071,0.5458613687716602,68.33361540645367,31.422835908110276,0.540155434636236,88.83371836658488,40.877627124755456,0.539840982851075,61.5002355361829,27.98155973034526,0.545016956483056,78.58368124863844,36.1326402210822,0.5402015825953146
9,109.37601298201962,43.98200561040698,0.5978824508309203,131.25131063016028,54.38344756674138,0.5856539711271291,87.500877028646,36.78859380259263,0.5795630501679052,113.75120256722802,47.88819124182254,0.5790092456020518,78.75072651407879,32.744095075630675,0.5842057216153866,100.62608258245291,42.36381995163845,0.5789974480002786
10,122.91832424016582,50.303483098510284,0.5907567587617928,147.50215602672617,62.2533778047272,0.5779492754250051,98.33477632256087,42.12928312714378,0.5715728017278138,127.83531306711274,54.860912022679145,0.5708468426067473,88.50118881542193,37.51791976803495,0.5760743111187068,113.08509849475432,48.565190259831596,0.5705427767993211
11,125.00095798692834,70.02943326421314,0.43976874617225103,150.00123661016994,85.94545694224095,0.4270349198843786,100.0008267949229,57.93329102555303,0.4206717866964417,130.00109973054322,75.40264860651774,0.4199844009576805,90.00068705937052,51.72819200627963,0.4252466156605719,115.00090995448979,66.72338850619889,0.4198009805626074
12,114.58396811647614,73.52692872012403,0.3583139182529621,137.50081213695287,89.90869468624389,0.34612236081328385,91.66721011211555,60.49834377370935,0.3400218932583561,119.16742120291437,78.71165272817642,0.33948668976411484,82.50045524973166,54.06171595743652,0.3447100110309129,105.41738692538266,69.62123925698862,0.33956564853866805
13,91.6669849895095,67.36022745380004,0.2651636264953378,110.00040521356803,82.11548309957749,0.2534982689569883,73.33360496357463,55.17005794157086,0.24768372372239347,95.33373790719783,71.75277815109688,0.24735154769002896,66.00022828574231,49.328488547751576,0.2526011621217281,84.33379005823915,63.441791022621985,0.24772965234520172
14,62.50020238961949,51.333824539291385,0.17866138588682634,75.0002602317117,62.420773746522976,0.16772581426511032,50.000174648895076,41.883906572062244,0.16232470279251515,65.00026958886531,54.45859200693202,0.16217886287284736,45.00014514213984,37.47052975826075,0.16732416465981387,57.50032276022385,48.14232471081214,0.16274669339045036
15,28.124947786140357,28.124947786140357,0.0,33.749932676080654,33.749932676080654,0.0,22.49995484773966,22.49995484773966,0.0,29.249932371174214,29.249932371174214,0.0,20.24996255764694,20.24996255764694,0.0,25.874924511712365,25.874924511712365,0.0
16,3.125032294597031,3.125032294597031,0.0,3.7500421409597458,3.7500421409597458,0.0,2.5000282767912885,2.5000282767912885,0.0,3.2500425487404283,3.2500425487404283,0.0,2.2500231591710627,2.2500231591710627,0.0,2.8750471329319045,2.8750471329319045,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
