hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068512,15.625241782068512,0.0,18.7503236717592,18.7503236717592,0.0,12.50021771214404,12.50021771214404,0.0,16.250349249231206,16.250349249231206,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447021,14.375428037447021,0.0
7,46.87517293313687,18.450168691974127,0.6063978224324812,56.250221496230566,22.88061736570109,0.5932350355979051,37.500148594787916,15.429029434206289,0.5885608095576061,48.75022589866943,20.158752190756754,0.5864890071822247,33.750124023076154,13.934724868577213,0.5871207481008127,43.12526281682057,17.92669888958255,0.5843109060825425
8,85.41699509578216,37.55092298682923,0.5603810774807283,102.50042170914827,46.484554030473156,0.5464939636955051,68.33361542991221,31.33049837255441,0.5415067355317547,88.83371838145632,40.931698448415126,0.5392323342090858,61.50023555732899,28.298102062908477,0.5398699682915588,78.583681220178,36.40468879056407,0.5367397308826767
9,109.37601259366954,43.6879640330115,0.6005708289109878,131.25131013746795,54.300514439296954,0.5862858618534761,87.5008766990287,36.65226369477923,0.5811211192925357,113.75120210857385,47.92084716740371,0.5787221971997372,78.75072623557068,33.12599908095346,0.5793562141373032,100.6260821285418,42.66314732848292,0.5760228480712692
10,122.91832384587056,50.00413565242238,0.5931921203627691,147.50215552840345,62.13342271942808,0.5787625468911599,98.33477598952041,41.937174767356424,0.5735264468487673,127.83531261961483,54.832529269006145,0.5710689068827237,88.50118853266284,37.905426687688475,0.5716957858810447,113.08509808576127,48.823094386563,0.5682622160886383
11,125.00095798806575,69.70964432583071,0.4423270633536588,150.00123660793557,85.8247691278929,0.4278395266796508,100.00082679206139,57.74237797485054,0.42258093020425586,130.0010996583407,75.38622165950304,0.4201108013529022,90.00068706018345,52.133875602558206,0.42073907967809276,115.00090971266826,67.01257398437369,0.4172864139509655
12,114.58396791829966,73.20258742179307,0.3611445396699865,137.5008118756521,89.79738288864195,0.3469319207199328,91.66720993554301,60.3364554482188,0.341787962242396,119.16742087516394,78.72298927075495,0.339391594843076,82.50045510759718,54.44875724909308,0.34001864918659713,105.41738641317859,69.92506150056522,0.3366836258171324
13,91.66698462445729,67.05849280388739,0.2684552874937837,110.00040473647692,81.99419199906174,0.25460093512894244,73.33360464247181,55.02819854780137,0.24961818726942314,95.33373737436717,71.75417809211613,0.2473368976344695,66.00022802392903,49.63423805696334,0.24796863117240023,84.33378934611513,63.68696975367811,0.24482247091417414
14,62.50020224605282,51.12744475343385,0.1819634744499391,75.0002600373511,62.36435631670132,0.1684780689912366,50.000174517844215,41.81674354070741,0.1636679841285858,65.00026936388049,54.50191004266548,0.16151246724334473,45.00014503917245,37.70339305645435,0.1621494636874135,57.500322452220885,48.34571205359315,0.1592095927507746
15,28.12494776039276,28.12494776039276,0.0,33.74993264251279,33.74993264251279,0.0,22.499954825209237,22.499954825209237,0.0,29.249932336862635,29.249932336862635,0.0,20.249962539182974,20.249962539182974,0.0,25.874924472584226,25.874924472584226,0.0
16,3.125032294596358,3.125032294596358,0.0,3.750042140958882,3.750042140958882,0.0,2.5000282767907094,2.5000282767907094,0.0,3.2500425487395805,3.2500425487395805,0.0,2.25002315917058,2.25002315917058,0.0,2.8750471329309977,2.8750471329309977,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
