hora,816,824,828,830,832,850
0,1.0450262948633384,1.0435191673339033,1.0433881517951473,1.0402417834114022,1.035054528358762,1.0450761113146874
1,1.045026590394128,1.0435194971179793,1.043388484707053,1.0402421909746449,1.035055078078631,1.0450764055625177
2,1.044957170134863,1.0434413812534848,1.0433096369965245,1.0401456464219776,1.0349271785104097,1.0450072554978005
3,1.0449571021647743,1.0434413052741978,1.0433095603397917,1.04014555352833,1.034927055347267,1.045007187805771
4,1.0450265231229214,1.0435194219130088,1.043388408831456,1.040242099025251,1.035054956170033,1.0450763385661972
5,1.046437942275659,1.0450850714048536,1.044968726726859,1.0421771197491476,1.0376184354041749,1.0464804756969754
6,1.04834074378191,1.047157904836951,1.047045538729875,1.044222209515069,1.039316562019864,1.048378245454802
7,1.0504676616621107,1.0495349155262326,1.0494417616754352,1.0470531953232054,1.0428478918789472,1.0504970084785628
8,1.0504648263541845,1.0494221279223497,1.0493092161699196,1.0462818684459843,1.0405678709316526,1.0504950099065808
9,1.0504619458823299,1.0493852098864322,1.0492662169666918,1.0460390678865459,1.0398393833445412,1.0504924752385414
10,1.0504581331486313,1.0493458347284552,1.0492204764455906,1.0457863743075895,1.0390920809588833,1.0504889674692404
11,1.050465795438472,1.0492425110824806,1.0490968085484838,1.0450084034318412,1.0367868751503522,1.0504972331428248
12,1.0504626688725567,1.049218047320733,1.0490684187708579,1.0448572109147785,1.0363635891824563,1.0504941400032943
13,1.0504551036605942,1.0492428013739925,1.0490991368870708,1.0450853221069432,1.0370743072479727,1.0504862850729746
14,1.0504691013381302,1.0493481212159808,1.04922094466346,1.0457397881677697,1.0389848566406539,1.0504996215540172
15,1.0386370242068819,1.0361657626212726,1.0359378482673545,1.0302157541221484,1.019932129744126,1.038712758312178
16,1.039470380311896,1.0372492372289985,1.037056377956071,1.0323888508528658,1.0244469035472585,1.0395419414769778
17,1.0319530456641128,1.0288097422283975,1.0285410077167665,1.0220651174905708,1.0109757984235852,1.0320537436109634
18,1.035368449501018,1.0326523500430973,1.0324195763808066,1.02681295674242,1.0172650561019754,1.0354558554930642
19,1.0124638034940296,1.0068862241138117,1.0064125502225403,0.9949844738133676,0.975106227573592,1.012640339769449
20,1.0078351504741656,1.00168032528244,1.001158047785484,0.9885559519361026,0.9665920784800835,1.0080296961644228
21,1.0061895964378378,0.9998296239446813,0.9992900728255069,0.9862707730472382,0.963565563609644,1.0063905442901253
22,1.005861808419378,0.9994609737243804,0.998917981930852,0.9858155814373928,0.9629627164790315,1.0060640314884584
23,1.0157857990852877,1.0106227444912799,1.010183972127752,0.9995990501550605,0.9812181271943435,1.0159494099998208
