hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068512,15.625241782068512,0.0,18.7503236717592,18.7503236717592,0.0,12.50021771214404,12.50021771214404,0.0,16.250349249231206,16.250349249231206,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447021,14.375428037447021,0.0
7,46.87517293313687,18.42876547234236,0.6068543923738033,56.250221496230566,22.758042412217428,0.5954141029565,37.500148594787916,15.454839883726056,0.5878724981095541,48.75022589866943,20.21787232738586,0.5852762488386587,33.750124023076154,13.89706953991585,0.5882364257856776,43.12526281682057,18.031774734381422,0.5818743208333892
8,85.41699505900371,36.64264667785872,0.5710144623361806,102.50042165969244,45.497820300639106,0.5561205339022718,68.33361539641626,31.220633191744856,0.5431144478933613,88.83371831629468,41.334536438288154,0.5346975098734141,61.5002355309512,28.7283702237603,0.5328737051985525,78.5836811135596,37.435282065526636,0.5236250113682053
9,109.37601376569933,41.78078868802617,0.6180076439508305,131.25131167876577,52.39219494780484,0.6008252293852959,87.50087773013514,36.388515350383344,0.5841352862786799,113.75120348065715,48.714713520612754,0.5717431330669632,78.75072707622377,34.12949037508932,0.5666135181554316,100.62608318713194,44.73806882617683,0.5554025841299108
10,122.91832727330421,47.47849951818941,0.6137393374091216,147.5021600623244,59.66069818477189,0.595526472602599,98.33477902625405,41.58130880733994,0.5771453004390543,127.83531682301832,55.87384847954189,0.5629230243951914,88.50119099105552,39.27169637908373,0.5562578501683172,113.08510173411526,51.54809198931997,0.5441651790963496
11,125.0009583116791,67.41046088221336,0.4607203167915531,150.00123692408474,83.57261766321953,0.4428536618912806,100.00082698466912,57.46614886159128,0.42534310926860797,130.0010990291106,76.40197913473143,0.4122972207242598,90.00068729226192,53.390160440673505,0.4067803822459065,115.00090692340201,69.55151873345622,0.3952085799648347
12,114.58396690914205,71.7147751792024,0.3741289367058401,137.5008104618619,88.2684360020167,0.3580513844944008,91.66720897007814,60.187724363044424,0.34341038534222107,119.16741864020867,79.4239564652485,0.3335092634064904,82.50045438378993,55.22432337240316,0.3306178184874045,105.41738218393749,71.61483069476279,0.3206540777085009
13,91.66698347745722,66.54355551403944,0.2740726969645215,110.00040317700652,81.31953629239423,0.26073406914211106,73.3336035868963,54.979735247707595,0.2502789683862814,95.3337353717279,71.99703852863853,0.24478931061361156,66.00022720127629,49.79966828645318,0.24546204938945163,84.33378622125612,64.2814187570518,0.2377735175155019
14,62.500202067066965,51.175885404682006,0.1811883682005968,75.00025977447275,62.266337167814186,0.1697849213582117,50.000174339339225,41.87018162686675,0.16259915961256155,65.00026900954698,54.55729859826829,0.16066025182159568,45.000144910789096,37.60505510647192,0.16433468532399503,57.50032189246134,48.399418016075145,0.15827544491526785
15,28.12494775456578,28.12494775456578,0.0,33.7499326348503,33.7499326348503,0.0,22.49995482006321,22.49995482006321,0.0,29.249932328926512,29.249932328926512,0.0,20.249962535004286,20.249962535004286,0.0,25.8749244633912,25.8749244633912,0.0
16,3.125032294596209,3.125032294596209,0.0,3.7500421409586897,3.7500421409586897,0.0,2.50002827679058,2.50002827679058,0.0,3.2500425487393887,3.2500425487393887,0.0,2.250023159170473,2.250023159170473,0.0,2.8750471329307894,2.8750471329307894,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
