hora,P_disponivel_kw_816,P_gerada_kw_816,rho_816,P_disponivel_kw_824,P_gerada_kw_824,rho_824,P_disponivel_kw_828,P_gerada_kw_828,rho_828,P_disponivel_kw_830,P_gerada_kw_830,rho_830,P_disponivel_kw_850,P_gerada_kw_850,rho_850,P_disponivel_kw_832,P_gerada_kw_832,rho_832
0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
3,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
5,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
6,15.625241782068514,15.625241782068514,0.0,18.7503236717592,18.7503236717592,0.0,12.500217712144039,12.500217712144039,0.0,16.250349249231203,16.250349249231203,0.0,11.250173385025839,11.250173385025839,0.0,14.375428037447017,14.375428037447017,0.0
7,46.87517293313687,18.450168691972003,0.6063978224325267,56.25022149623055,22.88061736569861,0.5932350355979492,37.5001485947879,15.429029434204608,0.5885608095576509,48.75022589866941,20.15875219075454,0.58648900718227,33.75012402307615,13.934724868575668,0.5871207481008585,43.12526281682057,17.92669888958053,0.5843109060825895
8,85.41699509578214,37.55092298680244,0.5603810774810416,102.50042170914824,46.48455403046071,0.5464939636956262,68.3336154299122,31.330498372552842,0.5415067355317771,88.8337183814563,40.93169844841596,0.5392323342090761,61.500235557328985,28.29810206290744,0.5398699682915752,78.58368122017801,36.40468879056532,0.5367397308826609
9,109.37601259366951,43.68796403281948,0.6005708289127432,131.25131013746793,54.30051443905839,0.5862858618552933,87.50087669902865,36.65226369462953,0.5811211192942461,113.7512021085738,47.92084716722778,0.5787221972012834,78.75072623557065,33.125999080835705,0.5793562141387981,100.62608212854175,42.66314732836232,0.5760228480724673
10,122.91832384587059,50.00812600822732,0.5931596562373996,147.50215552840342,62.16425830055482,0.5785534943923885,98.33477598952038,41.96403266930764,0.573253318855813,127.83531261961477,54.871288172901714,0.5707657117979812,88.50118853266282,37.93158043233612,0.5714002665912239,113.08509808576126,48.86126296699,0.5679246935463365
11,125.00095737393738,69.7096443701644,0.44232706025915636,150.0012358178999,85.82476914648481,0.4278395235422214,100.00082626346341,57.742377984567995,0.42258092705488703,130.00109893205297,75.38622164852443,0.42011079819764163,90.00068661974173,52.13387563121704,0.420739076524906,115.00090904494135,67.012573958776,0.41728641079015627
12,114.58396791829972,73.20258742179212,0.3611445396699948,137.50081187565215,89.79738288864155,0.34693192071993584,91.66720993554304,60.33645544821849,0.34178796224239966,119.16742087516397,78.72298927075451,0.3393915948430799,82.50045510759722,54.448757249092736,0.34001864918660085,105.41738641317869,69.92506150056488,0.33668362581713634
13,91.66698462445727,67.05849280388911,0.2684552874937647,110.0004047364769,81.99419199906362,0.25460093512892534,73.3336046424718,55.028198547802475,0.24961818726940782,95.33373737436717,71.75417809211751,0.2473368976344551,66.00022802392903,49.634238056964314,0.24796863117238557,84.33378934611513,63.68696975367925,0.2448224709141608
14,62.50020224605284,51.1274447534344,0.18196347444993005,75.00026003735111,62.364356316702086,0.16847806899122642,50.00017451784423,41.81674354070793,0.1636679841285751,65.0002693638805,54.50191004266613,0.16151246724333443,45.000145039172466,37.70339305645482,0.16214946368740302,57.50032245222092,48.34571205359373,0.15920959275076454
15,28.12494776039275,28.12494776039275,0.0,33.74993264251279,33.74993264251279,0.0,22.499954825209244,22.499954825209244,0.0,29.24993233686265,29.24993233686265,0.0,20.249962539182967,20.249962539182967,0.0,25.874924472584233,25.874924472584233,0.0
16,3.125032294596359,3.125032294596359,0.0,3.7500421409588838,3.7500421409588838,0.0,2.50002827679071,2.50002827679071,0.0,3.250042548739581,3.250042548739581,0.0,2.25002315917058,2.25002315917058,0.0,2.875047132930998,2.875047132930998,0.0
17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
18,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
19,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
20,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
21,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
